match_id,season,batting_team,bowling_team,target,won,avg_pressure,max_pressure,avg_win_prob,total_wickets,final_score
1178397,2019,Punjab Kings,Sunrisers Hyderabad,150,1,0.49686572663200673,3.333333333333333,0.63302666,4,151
1178398,2019,Chennai Super Kings,Kolkata Knight Riders,108,1,-1.6405876827364758,0.08035714285714324,0.99585027,3,111
1178399,2019,Mumbai Indians,Punjab Kings,197,1,3.83219952437396,7.704260651629073,0.4980254,7,195
1178400,2019,Chennai Super Kings,Rajasthan Royals,151,1,5.547064407751885,22.63865546218487,0.75179195,6,146
1178401,2019,Delhi Capitals,Kolkata Knight Riders,178,1,-1.3846056195617338,1.5555555555555554,0.7695837,3,180
1178402,2019,Rajasthan Royals,Mumbai Indians,187,1,-2.0259783334268184,3.7222222222222214,0.7905524,6,188
1178403,2019,Royal Challengers Bengaluru,Punjab Kings,173,1,-0.8307235185759181,4.333333333333334,0.80089694,2,174
1178404,2019,Chennai Super Kings,Kolkata Knight Riders,161,1,1.054024311735916,4.348623853211009,0.57923675,5,162
1178405,2019,Sunrisers Hyderabad,Delhi Capitals,155,0,4.06703757358196,32.89473684210526,0.48273417,10,116
1178406,2019,Mumbai Indians,Royal Challengers Bengaluru,171,1,-1.5481175128539968,4.418181818181818,0.71766174,5,172
1178407,2019,Rajasthan Royals,Punjab Kings,182,0,4.334614586609144,87.63025210084034,0.43803054,7,166
1178408,2019,Sunrisers Hyderabad,Chennai Super Kings,132,1,-5.111575421962732,-3.3230769230769237,0.9186643,4,137
1178409,2019,Delhi Capitals,Mumbai Indians,168,0,12.1126277791478,239.5966386554622,0.24839346,9,127
1178410,2019,Kolkata Knight Riders,Royal Challengers Bengaluru,213,0,10.561647324924259,86.0672268907563,0.0018242499,5,197
1178411,2019,Rajasthan Royals,Mumbai Indians,161,1,-2.629776041703664,-0.0740740740740744,0.8053544,5,162
1178412,2019,Delhi Capitals,Punjab Kings,163,1,-1.6048814366861046,2.3888888888888893,0.706862,5,166
1178413,2019,Sunrisers Hyderabad,Kolkata Knight Riders,159,1,-5.402029496166435,-1.166666666666667,0.9534378,1,161
1178414,2019,Chennai Super Kings,Royal Challengers Bengaluru,161,0,6.49819068029445,22.904347826086955,0.17858236,7,160
1178415,2019,Delhi Capitals,Rajasthan Royals,191,1,0.4462983879516804,3.1401557285873203,0.7237068,4,193
1178416,2019,Chennai Super Kings,Sunrisers Hyderabad,175,1,0.6634506280396923,8.62857142857143,0.7810496,4,176
1178417,2019,Punjab Kings,Royal Challengers Bengaluru,202,0,2.6095829117700013,104.77310924369748,0.4084177,7,183
1178418,2019,Rajasthan Royals,Kolkata Knight Riders,175,1,1.1284997487391464,4.231974921630094,0.5667191,7,177
1178419,2019,Chennai Super Kings,Mumbai Indians,155,0,4.559933681994861,13.557692307692307,0.32219204,10,109
1178420,2019,Rajasthan Royals,Sunrisers Hyderabad,160,1,-1.6412322980983285,5.175202156334231,0.88470674,3,161
1178421,2019,Royal Challengers Bengaluru,Delhi Capitals,187,0,3.5770291638611393,93.42857142857143,0.33630466,7,170
1178422,2019,Mumbai Indians,Kolkata Knight Riders,232,0,12.292634646523616,200.0672268907563,0.00048028832,7,197
1178423,2019,Punjab Kings,Sunrisers Hyderabad,212,0,13.049136100923281,267.6302521008403,0.005733988,8,166
1178424,2019,Rajasthan Royals,Royal Challengers Bengaluru,62,0,-10.655623652369018,-8.777777777777779,0.13598543,1,41
1178425,2019,Delhi Capitals,Chennai Super Kings,179,0,3.576417675797441,15.756957328385901,0.229958,10,99
1178426,2019,Sunrisers Hyderabad,Mumbai Indians,162,0,1.9145990175235692,28.134453781512605,0.42940047,6,156
1178427,2019,Kolkata Knight Riders,Punjab Kings,183,1,-1.4968845121120224,3.566037735849056,0.7185658,3,185
1178428,2019,Delhi Capitals,Rajasthan Royals,115,1,-2.619883249364526,0.18484958318231293,0.96898353,5,121
1178429,2019,Royal Challengers Bengaluru,Sunrisers Hyderabad,175,0,-0.08064055864513277,2.8921313183949984,0.5052396,6,178
1178430,2019,Punjab Kings,Chennai Super Kings,170,1,-4.996935953736198,-2.0879120879120867,0.8912192,4,173
1178431,2019,Mumbai Indians,Kolkata Knight Riders,133,1,-2.486916133208378,1.2777777777777777,0.92973423,1,134
1181764,2019,Mumbai Indians,Chennai Super Kings,131,1,-1.587949127392472,1.6042105263157902,0.8908217,4,132
1181766,2019,Delhi Capitals,Sunrisers Hyderabad,162,1,-0.1334511000056325,4.319999999999999,0.6824021,8,161
1181767,2019,Chennai Super Kings,Delhi Capitals,147,1,-1.2014851613514594,5.944444444444445,0.9833608,4,151
1181768,2019,Chennai Super Kings,Mumbai Indians,149,0,1.523984683480769,6.333333333333333,0.5315188,6,148
1216492,2020,Chennai Super Kings,Mumbai Indians,162,1,2.156340887683053,6.147344374643061,0.5561523,5,166
1216493,2020,Punjab Kings,Delhi Capitals,157,0,3.5476346603034625,6.8431372549019605,0.16269861,7,157
1216494,2020,Royal Challengers Bengaluru,Kolkata Knight Riders,84,1,-3.5930804652916652,0.7777777777777777,0.99796146,2,85
1216495,2020,Sunrisers Hyderabad,Mumbai Indians,149,1,-3.929071703343701,1.6730769230769234,0.9556527,0,151
1216496,2020,Chennai Super Kings,Rajasthan Royals,216,0,9.3932890378465,91.96638655462185,0.012787191,6,199
1216497,2020,Delhi Capitals,Kolkata Knight Riders,194,0,16.23057485323403,347.1932773109244,0.016931787,9,135
1216498,2020,Sunrisers Hyderabad,Punjab Kings,126,0,0.10749101424900699,66.25210084033614,0.47579423,10,114
1216499,2020,Mumbai Indians,Royal Challengers Bengaluru,164,1,1.5611333645937628,3.7645733596170086,0.5219641,5,166
1216500,2020,Rajasthan Royals,Delhi Capitals,184,0,11.609177720905077,130.98305084745763,0.15059355,10,138
1216501,2020,Chennai Super Kings,Kolkata Knight Riders,167,0,3.76463042644657,76.28571428571429,0.30251977,5,153
1216502,2020,Sunrisers Hyderabad,Royal Challengers Bengaluru,120,0,-3.4551306272087756,1.0352264557872033,0.51794434,5,121
1216503,2020,Punjab Kings,Mumbai Indians,191,0,13.153307431760142,286.84033613445376,0.16715632,8,142
1216504,2020,Rajasthan Royals,Kolkata Knight Riders,174,0,13.588737199779427,239.2941176470588,0.12395424,9,133
1216505,2020,Delhi Capitals,Royal Challengers Bengaluru,152,1,-1.808713887002057,-0.3800904977375561,0.63510734,4,154
1216506,2020,Chennai Super Kings,Punjab Kings,153,1,-1.638400460717428,3.257142857142857,0.80314183,1,154
1216507,2020,Rajasthan Royals,Sunrisers Hyderabad,158,1,2.686159623553241,7.90736842105263,0.73616785,5,163
1216508,2020,Kolkata Knight Riders,Mumbai Indians,195,0,16.327087171265042,286.6386554621849,0.027616618,8,146
1216509,2020,Delhi Capitals,Chennai Super Kings,179,1,2.6657055582024336,12.46551724137931,0.60300416,5,179
1216510,2020,Royal Challengers Bengaluru,Punjab Kings,206,0,10.184914237282351,27.885779554540264,0.0005647628,10,109
1216511,2020,Rajasthan Royals,Mumbai Indians,193,0,8.390135015207603,23.604670558799,0.007362896,10,136
1216512,2020,Sunrisers Hyderabad,Kolkata Knight Riders,163,0,2.487174123699833,14.844827586206897,0.37765613,6,160
1216513,2020,Chennai Super Kings,Punjab Kings,178,1,-1.998478908025868,1.6994967649173258,0.90718395,0,181
1216514,2020,Royal Challengers Bengaluru,Rajasthan Royals,154,1,-1.0781827575560112,0.6049000281610795,0.87180763,2,158
1216515,2020,Kolkata Knight Riders,Delhi Capitals,228,0,7.031546183028505,103.46218487394958,0.0009953153,8,209
1216516,2020,Chennai Super Kings,Sunrisers Hyderabad,164,0,9.804719068302376,76.43697478991596,0.07370141,5,150
1216517,2020,Punjab Kings,Mumbai Indians,176,0,0.3537976051978138,2.622573687994249,0.7017042,5,175
1216518,2020,Sunrisers Hyderabad,Rajasthan Royals,154,0,-1.187335589604292,2.784313725490196,0.7360496,2,156
1216519,2020,Royal Challengers Bengaluru,Delhi Capitals,196,0,16.969533167132177,353.14285714285717,0.05168752,9,136
1216520,2020,Punjab Kings,Kolkata Knight Riders,149,1,0.5483561482489022,4.450980392156863,0.7171573,2,150
1216521,2020,Mumbai Indians,Chennai Super Kings,114,1,-5.637645536349432,-1.2115384615384608,0.9604118,0,116
1216522,2020,Royal Challengers Bengaluru,Rajasthan Royals,177,1,3.403584308171374,9.055555555555555,0.70090795,3,179
1216523,2020,Punjab Kings,Kolkata Knight Riders,164,0,1.6075066790057078,28.03361344537815,0.4279963,5,158
1216524,2020,Delhi Capitals,Sunrisers Hyderabad,219,0,14.17966364622729,81.10526315789474,0.0005470927,10,131
1216525,2020,Chennai Super Kings,Royal Challengers Bengaluru,169,0,12.738161809590231,221.39495798319328,0.0649421,8,131
1216526,2020,Mumbai Indians,Kolkata Knight Riders,148,1,-3.2989697283452117,0.01725377426312047,0.96892124,2,149
1216527,2020,Rajasthan Royals,Punjab Kings,223,1,1.4939261571859093,7.551136363636363,0.96039385,6,226
1216528,2020,Sunrisers Hyderabad,Chennai Super Kings,167,0,6.755784522740198,112.58823529411765,0.14227012,8,147
1216529,2020,Mumbai Indians,Delhi Capitals,162,1,0.02435122491952978,5.142857142857142,0.7170385,5,166
1216530,2020,Rajasthan Royals,Kolkata Knight Riders,191,0,14.706467644900396,353.39495798319325,0.027334591,9,131
1216531,2020,Punjab Kings,Royal Challengers Bengaluru,171,1,-1.348405632498902,6.722222222222221,0.72139287,2,171
1216532,2020,Delhi Capitals,Sunrisers Hyderabad,162,0,8.37427596736533,118.89075630252101,0.179356,7,141
1216533,2020,Rajasthan Royals,Chennai Super Kings,125,1,-1.0204568016370559,1.6642713423397524,0.88927555,3,126
1216534,2020,Sunrisers Hyderabad,Royal Challengers Bengaluru,163,0,1.7107766636782857,22.220338983050848,0.46612677,10,153
1216535,2020,Mumbai Indians,Delhi Capitals,110,1,-1.7309286077833383,2.782699322563836,0.99875146,1,111
1216536,2020,Chennai Super Kings,Kolkata Knight Riders,172,1,2.6962657242296237,11.678571428571429,0.6508187,4,172
1216537,2020,Rajasthan Royals,Punjab Kings,185,1,-2.5597457350921937,-0.41999999999999993,0.7228694,3,186
1216538,2020,Sunrisers Hyderabad,Mumbai Indians,208,0,7.70320758194704,195.2268907563025,0.04533261,7,174
1216539,2020,Chennai Super Kings,Delhi Capitals,175,0,15.072787749017598,257.39495798319325,0.21038476,6,131
1216540,2020,Kolkata Knight Riders,Royal Challengers Bengaluru,194,0,22.662822896408944,492.4033613445378,0.030329801,9,111
1216541,2020,Rajasthan Royals,Mumbai Indians,195,1,-0.5835348179284534,4.205607476635514,0.8058265,2,196
1216542,2020,Punjab Kings,Sunrisers Hyderabad,201,0,3.519477309249707,13.947889525794686,0.062637046,10,132
1216543,2020,Rajasthan Royals,Delhi Capitals,161,0,1.6619212280068727,94.73949579831933,0.53196007,7,144
1216544,2020,Chennai Super Kings,Royal Challengers Bengaluru,145,1,-2.8734337549537807,0.884255930984903,0.9374622,2,150
1216545,2020,Kolkata Knight Riders,Sunrisers Hyderabad,142,1,-1.5396920915215029,1.2222222222222223,0.8710471,3,145
1216546,2020,Punjab Kings,Delhi Capitals,164,1,-2.8737307204457014,3.375,0.745594,5,167
1216547,2020,Mumbai Indians,Royal Challengers Bengaluru,201,0,7.480583725302557,14.43103448275862,0.028694442,5,197
1237177,2020,Delhi Capitals,Mumbai Indians,200,0,19.449207314911845,346.890756302521,0.00093454134,7,141
1237178,2020,Sunrisers Hyderabad,Royal Challengers Bengaluru,131,1,1.4651850541652018,5.163906339234723,0.77498937,4,132
1237180,2020,Sunrisers Hyderabad,Delhi Capitals,189,0,5.088408628586202,93.32773109243698,0.08862645,8,172
1237181,2020,Mumbai Indians,Delhi Capitals,156,1,-3.1759386082953482,-0.6171428571428565,0.8612334,5,157
1254058,2021,Royal Challengers Bengaluru,Mumbai Indians,159,1,0.5402515852599405,3.9765062523683223,0.6247086,8,159
1254059,2021,Delhi Capitals,Chennai Super Kings,188,1,-2.0391142313024115,2.2602444284687273,0.8520628,3,190
1254060,2021,Sunrisers Hyderabad,Kolkata Knight Riders,187,0,6.472318227443117,87.3781512605042,0.07941252,5,171
1254061,2021,Rajasthan Royals,Punjab Kings,221,0,2.649428794286584,13.058823529411764,0.012011941,6,217
1254062,2021,Kolkata Knight Riders,Mumbai Indians,152,0,1.0871409462056472,52.84033613445378,0.47334522,7,142
1254063,2021,Sunrisers Hyderabad,Royal Challengers Bengaluru,149,0,1.5266350419776893,34.84033613445378,0.552261,8,142
1254064,2021,Rajasthan Royals,Delhi Capitals,147,1,4.241602030271759,6.594578839988341,0.89096576,7,150
1254065,2021,Chennai Super Kings,Punjab Kings,106,1,-1.7830752807517278,4.059299191374663,0.9836202,4,107
1254066,2021,Sunrisers Hyderabad,Mumbai Indians,150,0,0.39170614646268576,32.03389830508475,0.10384064,10,137
1254067,2021,Kolkata Knight Riders,Royal Challengers Bengaluru,204,0,9.734595757168234,225.68067226890756,0.059196338,8,165
1254068,2021,Delhi Capitals,Punjab Kings,195,1,-1.308026522070803,1.1279510346837647,0.9144306,4,198
1254069,2021,Rajasthan Royals,Chennai Super Kings,188,0,12.702117982864337,262.78991596638656,0.124935925,9,143
1254070,2021,Delhi Capitals,Mumbai Indians,137,0,-0.02567425944620481,1.483870967741935,0.5980034,4,138
1254071,2021,Sunrisers Hyderabad,Punjab Kings,120,1,-2.2969039032367817,0.5555555555555554,0.8937299,1,121
1254072,2021,Kolkata Knight Riders,Chennai Super Kings,220,0,4.408358150990898,11.06086956521739,0.0018268311,10,202
1254073,2021,Royal Challengers Bengaluru,Rajasthan Royals,177,1,-3.635675959636978,2.1610352264557875,0.91269785,0,181
1254074,2021,Punjab Kings,Mumbai Indians,131,1,-0.7176962463381985,2.3171355498721233,0.93922824,1,132
1254075,2021,Rajasthan Royals,Kolkata Knight Riders,133,1,-2.3092642242018924,1.2210242587601075,0.9004028,4,134
1254076,2021,Royal Challengers Bengaluru,Chennai Super Kings,191,0,16.06916415065851,413.89915966386553,0.08603297,9,121
1254077,2021,Sunrisers Hyderabad,Delhi Capitals,159,0,1.814109648703919,11.631578947368421,0.5058513,7,157
1254078,2021,Kolkata Knight Riders,Punjab Kings,123,1,-2.064576646144634,1.7210639827462257,0.75363296,5,126
1254079,2021,Delhi Capitals,Royal Challengers Bengaluru,171,0,4.247422717608267,21.630252100840337,0.26832756,4,166
1254080,2021,Chennai Super Kings,Sunrisers Hyderabad,171,1,-2.2005077763871146,1.824586628324946,0.721438,3,173
1254081,2021,Mumbai Indians,Rajasthan Royals,171,1,-0.3141986993310828,5.611111111111111,0.6771501,3,172
1254082,2021,Delhi Capitals,Kolkata Knight Riders,154,1,-5.8381234954709,-2.9034965034965046,0.972427,3,156
1254083,2021,Royal Challengers Bengaluru,Punjab Kings,179,0,12.858366353131135,196.6890756302521,0.1523053,8,145
1254084,2021,Mumbai Indians,Chennai Super Kings,218,1,3.869472406670694,10.271186440677967,0.57519835,6,217
1254085,2021,Sunrisers Hyderabad,Rajasthan Royals,220,0,15.512128797752643,327.7310924369748,0.0060251807,8,164
1254086,2021,Delhi Capitals,Punjab Kings,166,1,-2.2817722352328467,-0.3818915284625728,0.57161874,3,167
1254087,2021,Kolkata Knight Riders,Royal Challengers Bengaluru,92,1,-5.9769538354743466,-2.716141001855288,0.99196994,1,94
1254088,2021,Sunrisers Hyderabad,Mumbai Indians,235,0,10.039963717199745,248.31932773109244,0.0013251883,8,192
1254089,2021,Rajasthan Royals,Chennai Super Kings,189,1,-5.710040297589524,-2.833333333333334,0.85704714,3,190
1254090,2021,Punjab Kings,Royal Challengers Bengaluru,164,0,2.7753742624174027,34.08403361344538,0.39623705,6,157
1254091,2021,Chennai Super Kings,Sunrisers Hyderabad,134,1,-1.2435901828730938,3.890726096333573,0.8655904,4,139
1254092,2021,Kolkata Knight Riders,Delhi Capitals,127,1,-1.4933546313660018,1.759106933019977,0.89509517,7,130
1254093,2021,Mumbai Indians,Rajasthan Royals,90,0,-6.265372903526837,-2.199856218547807,0.120624736,2,94
1254094,2021,Punjab Kings,Chennai Super Kings,134,1,-4.844350588652345,0.22222222222222232,0.78264046,4,139
1254095,2021,Royal Challengers Bengaluru,Sunrisers Hyderabad,141,0,2.4677679256869087,23.142857142857142,0.6078381,6,136
1254096,2021,Kolkata Knight Riders,Mumbai Indians,155,1,-6.450177697536535,-3.2666666666666657,0.97059166,3,159
1254097,2021,Rajasthan Royals,Delhi Capitals,154,0,13.460910929208985,197.94957983193277,0.15286063,6,120
1254098,2021,Chennai Super Kings,Kolkata Knight Riders,171,1,0.3103773376949575,5.727272727272725,0.6480267,8,171
1254099,2021,Mumbai Indians,Punjab Kings,135,1,2.0490103192103053,4.973045822102426,0.72343135,4,137
1254100,2021,Sunrisers Hyderabad,Rajasthan Royals,164,1,-2.4927465328239236,1.333333333333334,0.7469153,3,167
1254101,2021,Royal Challengers Bengaluru,Delhi Capitals,164,1,4.462845829285968,21.983193277310924,0.38199717,3,159
1254102,2021,Punjab Kings,Kolkata Knight Riders,165,1,0.5470646061990413,2.547169811320755,0.71931744,5,168
1254103,2021,Royal Challengers Bengaluru,Rajasthan Royals,149,1,-2.470277798425714,-0.26013986013985946,0.90061355,3,153
1254104,2021,Mumbai Indians,Chennai Super Kings,156,0,6.5119124009624185,119.19327731092437,0.14815521,8,135
1254105,2021,Delhi Capitals,Sunrisers Hyderabad,134,1,-0.4555586443511245,1.2102272727272734,0.76139486,2,139
1254106,2021,Rajasthan Royals,Kolkata Knight Riders,171,0,8.199590999327086,17.177050649932767,0.03256227,10,85
1254107,2021,Sunrisers Hyderabad,Punjab Kings,125,0,4.797388641936817,42.10084033613445,0.1400075,7,117
1254108,2021,Mumbai Indians,Royal Challengers Bengaluru,165,0,3.2284735059682275,23.34445371142619,0.4600719,10,111
1254109,2021,Kolkata Knight Riders,Sunrisers Hyderabad,115,1,0.372709704859359,3.0797202797202807,0.9787693,4,119
1254110,2021,Delhi Capitals,Chennai Super Kings,136,1,-1.2722915528142782,3.4038461538461533,0.6775197,7,139
1254111,2021,Punjab Kings,Rajasthan Royals,185,0,-0.9853921279228731,6.457142857142857,0.5344676,4,183
1254112,2021,Delhi Capitals,Mumbai Indians,129,1,-0.861736243418047,1.3466590519703026,0.77316505,6,132
1254113,2021,Chennai Super Kings,Royal Challengers Bengaluru,156,1,-1.8866150368377272,0.3461538461538467,0.7433618,4,157
1254114,2021,Chennai Super Kings,Delhi Capitals,172,1,0.9670611168826111,6.052173913043477,0.6300616,6,173
1254115,2021,Kolkata Knight Riders,Royal Challengers Bengaluru,138,1,-1.9284846720155409,0.666666666666667,0.788013,6,139
1254116,2021,Kolkata Knight Riders,Delhi Capitals,135,1,-2.1688626173131857,8.389830508474578,0.9248953,7,136
1254117,2021,Kolkata Knight Riders,Chennai Super Kings,192,0,9.025559340055256,159.7310924369748,0.14321998,9,164
1304047,2022,Kolkata Knight Riders,Chennai Super Kings,131,1,-1.4635482742368322,3.5336927223719674,0.9239456,4,133
1304048,2022,Delhi Capitals,Mumbai Indians,177,1,1.1562819463737126,3.6854942233632855,0.39860523,6,179
1304049,2022,Punjab Kings,Royal Challengers Bengaluru,205,1,-0.37398765508447585,4.2857142857142865,0.95795053,5,208
1304050,2022,Gujarat Titans,Lucknow Super Giants,158,1,1.8158326550918005,7.589238347859038,0.7909328,5,161
1304051,2022,Sunrisers Hyderabad,Rajasthan Royals,210,0,27.590736627486063,400.84033613445376,9.9810284e-05,7,142
1304052,2022,Royal Challengers Bengaluru,Kolkata Knight Riders,128,1,0.5274968313212679,2.9433962264150946,0.7377848,7,132
1304053,2022,Lucknow Super Giants,Chennai Super Kings,210,1,2.5284028906199416,8.874841972187104,0.06831764,4,211
1304054,2022,Kolkata Knight Riders,Punjab Kings,137,1,-2.220325470778608,1.3928571428571432,0.5665932,4,141
1304055,2022,Mumbai Indians,Rajasthan Royals,193,0,6.161720670219027,129.42857142857142,0.2163047,7,170
1304056,2022,Delhi Capitals,Gujarat Titans,171,0,3.6806813209431684,82.1344537815126,0.27324277,9,156
1304057,2022,Chennai Super Kings,Punjab Kings,180,0,8.15997083403617,20.0,0.027585851,10,126
1304058,2022,Sunrisers Hyderabad,Lucknow Super Giants,169,0,3.4805372329223556,64.08403361344537,0.30749086,8,157
1304059,2022,Royal Challengers Bengaluru,Rajasthan Royals,169,0,1.2657286406772148,5.1,0.3704974,6,173
1304060,2022,Kolkata Knight Riders,Mumbai Indians,161,1,1.8473567563043183,5.317894736842105,0.5097128,5,162
1304061,2022,Lucknow Super Giants,Delhi Capitals,149,1,-0.0848209262969579,3.833333333333333,0.7089476,4,155
1304062,2022,Gujarat Titans,Punjab Kings,189,1,2.43302953082502,57.02521008403362,0.41996804,4,178
1304063,2022,Sunrisers Hyderabad,Chennai Super Kings,154,1,0.9292241741937802,5.320754716981131,0.79108846,2,155
1304064,2022,Royal Challengers Bengaluru,Mumbai Indians,151,1,1.1155786202927116,3.6428571428571423,0.6621642,3,152
1304065,2022,Kolkata Knight Riders,Delhi Capitals,215,0,9.326083811025692,123.30508474576271,0.01769922,10,171
1304066,2022,Lucknow Super Giants,Rajasthan Royals,165,0,6.862258003717047,46.134453781512605,0.40697095,8,156
1304067,2022,Sunrisers Hyderabad,Gujarat Titans,162,1,1.7014467823813626,7.047619047619048,0.68545544,3,168
1304068,2022,Royal Challengers Bengaluru,Chennai Super Kings,216,0,9.488827121477344,152.47058823529412,0.00780342,9,189
1304069,2022,Mumbai Indians,Punjab Kings,198,0,2.8106535848398773,62.621848739495796,0.4697803,8,186
1304070,2022,Rajasthan Royals,Gujarat Titans,192,0,6.736225090320041,214.18487394957984,0.09065792,9,155
1304071,2022,Sunrisers Hyderabad,Kolkata Knight Riders,175,1,-0.293201596424737,6.944444444444445,0.69314265,3,176
1304072,2022,Mumbai Indians,Lucknow Super Giants,199,0,6.1043739172026665,98.87394957983193,0.21259892,9,181
1304073,2022,Delhi Capitals,Royal Challengers Bengaluru,189,0,5.009598176076224,93.32773109243698,0.2196017,7,172
1304074,2022,Sunrisers Hyderabad,Punjab Kings,151,1,0.6913745489111376,4.6841804683038255,0.49265924,3,152
1304075,2022,Gujarat Titans,Chennai Super Kings,169,1,4.427800746025325,9.879310344827585,0.14565167,7,168
1304076,2022,Kolkata Knight Riders,Rajasthan Royals,217,0,0.3857976780198384,10.322033898305085,0.1669748,10,210
1304077,2022,Lucknow Super Giants,Royal Challengers Bengaluru,181,0,6.384452165684922,99.78151260504201,0.20355697,8,163
1304078,2022,Delhi Capitals,Punjab Kings,115,1,-10.19269025618132,-5.833333333333333,0.96470773,1,119
1304079,2022,Chennai Super Kings,Mumbai Indians,155,1,3.0321425353633336,15.25862068965517,0.53557885,7,152
1304080,2022,Delhi Capitals,Rajasthan Royals,222,0,5.755793694507742,79.56302521008404,0.011970706,7,207
1304081,2022,Kolkata Knight Riders,Gujarat Titans,156,0,4.301170569789176,40.53781512605042,0.2146871,8,148
1304082,2022,Sunrisers Hyderabad,Royal Challengers Bengaluru,68,1,-6.7992551435998045,-1.7777777777777777,0.9942869,1,72
1304083,2022,Mumbai Indians,Lucknow Super Giants,168,0,10.354753413145199,209.34453781512605,0.23578559,8,132
1304084,2022,Chennai Super Kings,Punjab Kings,187,0,7.582978067987075,99.47899159663865,0.09168664,6,169
1304085,2022,Royal Challengers Bengaluru,Rajasthan Royals,144,0,5.687698424674983,52.1025641025641,0.31988266,10,115
1304086,2022,Gujarat Titans,Sunrisers Hyderabad,195,1,2.693925928117066,14.491525423728815,0.73066974,5,193
1304087,2022,Delhi Capitals,Kolkata Knight Riders,146,1,-1.6663714189327108,0.7619047619047619,0.67654425,6,150
1304088,2022,Punjab Kings,Lucknow Super Giants,153,0,5.404468122512941,113.29411764705883,0.38871387,8,133
1304089,2022,Gujarat Titans,Royal Challengers Bengaluru,170,1,1.7438176691125955,4.523809523809523,0.28411365,4,174
1304090,2022,Mumbai Indians,Rajasthan Royals,158,1,-0.5387661724671092,1.5238095238095246,0.89757204,5,161
1304091,2022,Delhi Capitals,Lucknow Super Giants,195,0,3.7148139461009095,62.773109243697476,0.5046862,7,183
1304092,2022,Sunrisers Hyderabad,Chennai Super Kings,202,0,6.857457692259157,110.82352941176471,0.26479352,6,182
1304093,2022,Kolkata Knight Riders,Rajasthan Royals,152,0,1.9930224869033821,4.050125313283208,0.47635445,3,158
1304094,2022,Punjab Kings,Gujarat Titans,143,1,-1.2215026335873835,3.5999999999999996,0.88844824,2,145
1304095,2022,Chennai Super Kings,Royal Challengers Bengaluru,173,0,5.297407217797875,75.98319327731093,0.44810256,8,159
1304096,2022,Sunrisers Hyderabad,Delhi Capitals,207,0,9.585655766888255,116.6218487394958,0.007898063,8,186
1304097,2022,Gujarat Titans,Mumbai Indians,177,0,0.8440240307162339,21.327731092436974,0.8166705,5,172
1304098,2022,Rajasthan Royals,Punjab Kings,189,1,-1.6491400136187,1.1999999999999993,0.5451508,4,190
1304099,2022,Kolkata Knight Riders,Lucknow Super Giants,176,0,6.420653977159546,8.533333333333333,0.2147758,10,101
1304100,2022,Sunrisers Hyderabad,Royal Challengers Bengaluru,192,0,12.494852897404702,127.58974358974359,0.07351766,10,125
1304101,2022,Delhi Capitals,Chennai Super Kings,208,0,7.975790389101631,32.37735849056604,0.036591895,10,117
1304102,2022,Mumbai Indians,Kolkata Knight Riders,165,0,4.251191715908761,14.342857142857143,0.47301307,10,113
1304103,2022,Lucknow Super Giants,Gujarat Titans,144,0,2.825886489202786,5.512812596480396,0.36695662,10,82
1304104,2022,Delhi Capitals,Rajasthan Royals,160,1,1.6459124155906548,8.45434938892883,0.6804776,2,161
1304105,2022,Mumbai Indians,Chennai Super Kings,97,1,-3.2012011216495413,-0.25449317038102137,0.9895577,5,103
1304106,2022,Royal Challengers Bengaluru,Punjab Kings,209,0,13.582730676606937,322.2352941176471,0.0087030865,9,154
1304107,2022,Sunrisers Hyderabad,Kolkata Knight Riders,177,0,15.156955184910528,323.8487394957983,0.25248423,8,122
1304108,2022,Gujarat Titans,Chennai Super Kings,133,1,-3.2115311532560304,-1.8216039279869065,0.94881064,3,137
1304109,2022,Lucknow Super Giants,Rajasthan Royals,178,0,10.29641282868244,148.3361344537815,0.21007133,8,152
1304110,2022,Punjab Kings,Delhi Capitals,159,0,4.7205713228532575,100.89075630252101,0.2740263,9,141
1304111,2022,Mumbai Indians,Sunrisers Hyderabad,193,0,3.884558355917397,44.72268907563025,0.23742466,7,184
1304112,2022,Kolkata Knight Riders,Lucknow Super Giants,210,0,4.007666233031203,14.08695652173913,0.01958577,7,208
1304113,2022,Royal Challengers Bengaluru,Gujarat Titans,168,1,-0.6942304202148081,5.279654924514738,0.6658908,2,170
1304114,2022,Rajasthan Royals,Chennai Super Kings,150,1,0.037267998391027,4.971339239187076,0.12953502,5,151
1304115,2022,Mumbai Indians,Delhi Capitals,159,1,3.0525030208115234,6.466666666666668,0.46488625,5,160
1304116,2022,Punjab Kings,Sunrisers Hyderabad,157,0,-3.4748646211492007,-0.7402597402597406,0.73913145,5,160
1312197,2022,Gujarat Titans,Rajasthan Royals,188,1,0.6532078688530776,5.894736842105264,0.5761392,3,191
1312198,2022,Lucknow Super Giants,Royal Challengers Bengaluru,207,0,5.702827052139252,74.26890756302521,0.03792312,6,193
1312199,2022,Rajasthan Royals,Royal Challengers Bengaluru,157,1,-4.358996599221486,-1.5428571428571418,0.852944,3,161
1312200,2022,Gujarat Titans,Rajasthan Royals,130,1,0.7644651606531218,3.3333333333333335,0.6142551,3,133
1359475,2023,Gujarat Titans,Chennai Super Kings,178,1,-1.0167911494358886,3.4128440366972477,0.7829878,5,182
1359476,2023,Kolkata Knight Riders,Punjab Kings,191,0,3.3608866109628592,5.499845631367707,0.11398817,7,146
